"Vessel Name","Port Call Type","Port Type","Port At Call","Port At Call Country","Port At Call Unlocode",Ata/atd,"Time At Port","Destination Port","Destination Port Country","Destination Port Unlocode","Voyage Origin Port","Origin Port Country","Origin Port Unlocode","Voyage Time Underway","Voyage Distance Travelled","Last Call","Leg Time Underway","Leg Distance Travelled","Load Condition","In Transit Port Calls","Last Call Atd",Mmsi,Imo,Draught,"Last Call Draught","Port Operation","Voyage Speed Average","Voyage Speed Max","Voyage Idle Time","Voyage Origin Port Atd","Voyage Origin Port Draught","Vessel Type - Generic","Vessel Type - Detailed","Commercial Market","Commercial Size Class",Manager,"Manager Email","Manager City","Manager Country",Owner,"Owner Email","Owner City","Owner Country","Financial Owner","Financial Owner Email","Financial Owner City","Financial Owner Country","Technical Manager","Technical Manager Email","Technical Manager City","Technical Manager Country",Insurer,"Insurer Email","Insurer City","Insurer Country",Builder,"Builder Email","Builder City","Builder Country","Class Society","Class Society Email","Class Society City","Class Society Country","Engine Builder","Engine Builder Email","Engine Builder City","Engine Builder Country","Capacity - Dwt","Capacity - Teu","Capacity - Liquid Gas","My Fleets"
VALOR,DEPARTURE,Port,VLADIVOSTOK,RU,RUVVO,"2022-01-08 20:10:00","1d 3h 27m",YEOSU,KR,KRYOS,,,,-,,,-,,Laden,"Not in Transit",,538007496,9226009,9.1,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"SALMAR SHIPPING",ops@salmar.gr,,GREECE,"SALMAR SHIPPING",ops@salmar.gr,,GREECE,,,,,,,,,"AMERICAN STEAMSHIP OWNER P & I ASSOCIATION",info@american-club.com,"NEW YORK NY",U.S.A.,"QINGSHAN SHIPYARD",cicqss@public.wh.hb.cn,WUHAN,CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"YICHANG MARINE DIESEL",,,CHINA,19819,,,-
"MINERVA ELEONORA",DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-01-08 19:00:00","1d 18h 28m","AUGUSTA ANCH",IT,,,,,-,,,-,,Laden,"Not in Transit",,240175000,9276573,14.9,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,,,,,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"SAMSUNG SHIPBUILDING  HEAVY INDUSTRIES",isnam@samsung.co.kr,GEOJE,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,"HSD ENGINE",service.engine@hsdengine.com,,"SOUTH KOREA",103622,,,-
"ARCTURUS STAR",DEPARTURE,"Offshore Terminal","YURI KORCHAGIN",RU,,"2022-01-08 18:19:00","16h 9m","BAKU ANCH",AZ,,,,,-,,,-,,Laden,"Not in Transit",,273216480,9492842,6.5,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"KAZMORTRANSFLOT KMTF",info@kmtf.kz,,KAZAKHSTAN,"KAZMORTRANSFLOT KMTF",info@kmtf.kz,,KAZAKHSTAN,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,13005,,,-
ALATAU,DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-08 17:51:00","1d 4h 6m","KORFEZ ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,538004518,9416551,11.6,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"KAZMORTRANSFLOT KMTF",info@kmtf.kz,,KAZAKHSTAN,"KAZMORTRANSFLOT KMTF",info@kmtf.kz,,KAZAKHSTAN,,,,,"COLUMBIA SHIPMANAGEMENT DEUTSCHLAND",csm@csmd.com,,GERMANY,"STANDARD P & I CLUB",,LONDON,U.K.,"SAMSUNG SHIPBUILDING  HEAVY INDUSTRIES",isnam@samsung.co.kr,GEOJE,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,"DOOSAN ENGINE",,SEOUL,"SOUTH KOREA",115896,,,-
"OSLO TS",DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-01-08 16:02:00","1d 17h 28m","GDANSK ANCH",PL,,,,,-,,,-,,Laden,"Not in Transit",,248006000,9737383,14.5,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"EQUINOR ASA",,,NORWAY,"TSAKOS ENERGY NAVIGATION LTD TEN",ten@tenn.gr,ATHENS,GREECE,,,,,"TSAKOS COLUMBIA SHIPMANAGEMENT",shipmgrs@tcsm.gr,,GREECE,,,,,"DAEWOO MANGALIA HEAVY INDUSTRIES",dmhi@dmhi.ct.ro,MANGALIA,ROMANIA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,,,,,112949,,,-
"MEKHANIK EROKHIN",DEPARTURE,Port,AZOV,RU,RUAZO,"2022-01-08 15:16:00",55m,,,,,,,-,,,-,,Laden,"In Transit",,273357420,9610262,3.7,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,,,,,,,,,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,5534,,,-
"CB BALTIC",DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-01-08 14:11:00","1d 2h 11m","SKAGEN ANCH",DK,,,,,-,,,-,,Laden,"Not in Transit",,255806263,9851701,10.1,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,"HANDYTANKERS KS",cph.ops@handytankers.com,,DENMARK,"BUTTNER CARL GMBH & CO KG",,,GERMANY,,,,,"BUTTNER CARL GMBH & CO KG",,,GERMANY,,,,,"JIANGSU HANTONG SHIP HEAVY INDUSTRY",,TONGZHOU,CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,,,,,41000,,,-
"CAPRICORN SUN",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-08 12:23:00","17h 14m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,636016274,9333785,13.4,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"ZODIAC MARITIME LIMITED",general@zodiac-maritime.com,,U.K.,"ZODIAC MARITIME LIMITED",general@zodiac-maritime.com,,U.K.,,,,,"ZODIAC MARITIME LIMITED",general@zodiac-maritime.com,,U.K.,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"SASEBO HEAVY INDUSTRIES",shipship.business@ssk-sasebo.co.jp,SASEBO,JAPAN,"LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,MITSUI,,,JAPAN,115577,,,-
TAURUS,DEPARTURE,Port,VLADIVOSTOK,RU,RUVVO,"2022-01-08 12:10:00",32m,,,,,,,-,,,-,,Laden,"In Transit",,273350980,9038969,7.9,,NONE,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"PIETRO BARBARO GROUP",,,ITALY,"PIETRO BARBARO GROUP",,,ITALY,,,,,,,,,"UK P & I CLUB",,LONDON,U.K.,"LOLAND VERFT",,"LEIRVIK I SOGN",NORWAY,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"KRUPP MAK",,,GERMANY,10908,,,-
"SHTURMAN KOSHELEV",DEPARTURE,"Offshore Terminal","MYS KAMENNY",RU,,"2022-01-08 12:03:00","11h 32m","MURMANSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273391160,9759939,8.8,,NONE,,,,,,Tanker,"Crude Oil Tanker","WET BULK",HANDYMAX/MR,"GAZPROM NEFT",,,RUSSIA,SOVCOMFLOT,,,RUSSIA,,,,,"GAZPROM NEFT",,,RUSSIA,"STANDARD P & I CLUB",,LONDON,U.K.,,,,,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,,,,,41458,,,-
ENCELADUS,DEPARTURE,Port,YEYSK,RU,RUYEY,"2022-01-08 11:55:00","1d 2h 10m","KAVKAZ SOUTH ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273352050,9517082,3.8,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"PIETRO BARBARO GROUP",,,ITALY,"PIETRO BARBARO GROUP",,,ITALY,,,,,,,,,"UK P & I CLUB",,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,5502,,,-
WAIKIKI,DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-01-08 11:54:00","1d 13h 58m","UST-LUGA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,249857000,9776755,14.6,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"CARDIFF MARINE INC",technical@cardiff.gr,,GREECE,"TMS TANKERS LTD",qa@tmstankers.com,,GREECE,,,,,"TMS TANKERS LTD",qa@tmstankers.com,,GREECE,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"SAMSUNG SHIPBUILDING  HEAVY INDUSTRIES",isnam@samsung.co.kr,GEOJE,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,HYUNDAI,,,"SOUTH KOREA",112829,,,-
SEARAY,DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2022-01-08 11:44:00","5d 7h 56m",OSLO,NO,NOOSL,,,,-,,,-,,Laden,"Not in Transit",,211422510,9255490,11.0,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"GERMAN TANKER SHIPPING GMBH & CO KG",info@germantanker.de,,GERMANY,"GERMAN TANKER SHIPPING GMBH & CO KG",info@germantanker.de,,GERMANY,,,,,"GERMAN TANKER SHIPPING GMBH & CO KG",info@germantanker.de,,GERMANY,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"LINDENAU SHIPYARD",info@lindenau-shipyard.de,KIEL,GERMANY,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"MAN DIESEL  TURBO",,,GERMANY,32310,,,-
"KRITI ADMIRAL",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-08 11:34:00","20h 41m","SARROCH ANCH",IT,,,,,-,,,-,,Laden,"Not in Transit",,241751000,9314870,10.1,,NONE,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"AVIN INTERNATIONAL SA",avin@avin.gr,,GREECE,"AVIN INTERNATIONAL SA",avin@avin.gr,,GREECE,,,,,"AVIN INTERNATIONAL SA",avin@avin.gr,,GREECE,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,HYUNDAI,,,"SOUTH KOREA",37266,,,-
"NIMBUS SPB",DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2022-01-08 11:22:00","3d 3h 23m",BRONKA,RU,RUBNK,,,,-,,,-,,Laden,"Not in Transit",,273350170,8821761,7.0,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"SIRIUS REDERI AB",,,SWEDEN,"JOINT STOCK CO LUKOIL",,,RUSSIA,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"IHC OFFSHORE & MARINE",,"KRIMPEN AAN DEN IJSSEL",NETHERLANDS,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"BERGEN GROUP BMV",post@bergengroup.no,BERGEN,NORWAY,7070,,,-
"METIN KA",DEPARTURE,Port,TUAPSE,RU,RUTUA,"2022-01-08 11:15:00","1d 2h 56m",SAMSUN,TR,TRSSX,,,,-,,,-,,Laden,"Not in Transit",,271001000,9445382,6.6,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"TRANS KA TANKER MANAGEMENT CO",,,TURKEY,"TRANS KA TANKER MANAGEMENT CO",,,TURKEY,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"SAHIN CELIK SHIPYARD",info@sahincelik.com.tr,ISTANBUL,TURKEY,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,"CATERPILLAR MAK",,KIEL,GERMANY,6308,,,-
TAURUS,DEPARTURE,Port,VLADIVOSTOK,RU,RUVVO,"2022-01-08 10:09:00","1d 1h 50m","VLADIVOSTOK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273350980,9038969,7.9,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"PIETRO BARBARO GROUP",,,ITALY,"PIETRO BARBARO GROUP",,,ITALY,,,,,,,,,"UK P & I CLUB",,LONDON,U.K.,"LOLAND VERFT",,"LEIRVIK I SOGN",NORWAY,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"KRUPP MAK",,,GERMANY,10908,,,-
PROTEAS,DEPARTURE,Port,KOZMINO,RU,RUKOZ,"2022-01-08 09:56:00","1d 5h 22m",DONGJIAKOU,CN,CNDJK,,,,-,,,-,,Laden,"Not in Transit",,240531000,9305609,14.0,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"TSAKOS ENERGY NAVIGATION LTD TEN",ten@tenn.gr,ATHENS,GREECE,"TSAKOS ENERGY NAVIGATION LTD TEN",ten@tenn.gr,ATHENS,GREECE,,,,,"TSAKOS COLUMBIA SHIPMANAGEMENT",shipmgrs@tcsm.gr,,GREECE,"THE LONDON P & I CLUB",london@londonpandi.com,LONDON,U.K.,"HYUNDAI HEAVY INDUSTRIES CO LTD",choyc@hhi.co.kr,ULSAN,"SOUTH KOREA","BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,HYUNDAI,,,"SOUTH KOREA",117055,,,-
"MINERVA RITA",DEPARTURE,Port,VOSTOCHNYY,RU,RUVYP,"2022-01-08 08:57:00","3d 6h 31m",NAKHODKA,RU,RUNJK,,,,-,,,-,,"Partially Laden","Not in Transit",,215925000,9305867,9.7,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,TRAFIGURA,,,NETHERLANDS,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,,,,,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"STX SHIPBUILDING BUSAN",,BUSAN,"SOUTH KOREA","REGISTRO ITALIANO NAVALE",info@rina.org,GENOVA,ITALY,"STX ENGINE DALIAN",,DALIAN,CHINA,50922,,,-
"SIGNAL MAYA",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-08 08:53:00","17h 42m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,248410000,9773923,14.2,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"SIGNAL MARITIME",,,GREECE,"STEALTH MARITIME CORP SA",maritime@stealth.gr,ATHENS,GREECE,,,,,"THENAMARIS SHIPS MANAGEMENT INC",,ATHENS,GREECE,,,,,"HYUNDAI SAMHO HEAVY INDUSTRIES",hseun@hsi.co.kr,SAMHO,"SOUTH KOREA","REGISTRO ITALIANO NAVALE",info@rina.org,GENOVA,ITALY,HYUNDAI,,,"SOUTH KOREA",113221,,,-
"VF TANKER 21",DEPARTURE,Port,TEMRYUK,RU,RUTMR,"2022-01-08 04:41:00","3d 8h 12m","TEMRYUK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273359390,9645102,4.2,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"OKA SHIPYARD",oka@sandy.ru,NAVASHINO,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,7029,,,-
BALTIC,DEPARTURE,Port,TUAPSE,RU,RUTUA,"2022-01-08 04:30:00","1d 21h 16m","NEAPOLI ANCH",GR,,,,,-,,,-,,Laden,"Not in Transit",,538002073,9253258,10.2,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"TSAKOS ENERGY NAVIGATION LTD TEN",ten@tenn.gr,ATHENS,GREECE,"TSAKOS ENERGY NAVIGATION LTD TEN",ten@tenn.gr,ATHENS,GREECE,,,,,"TSAKOS COLUMBIA SHIPMANAGEMENT",shipmgrs@tcsm.gr,,GREECE,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,HYUNDAI,,,"SOUTH KOREA",39550,,,-
"GLARD 3",DEPARTURE,Port,AZOV,RU,RUAZO,"2022-01-08 04:28:00",51m,"AZOV ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273327420,9687992,3.8,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"SAMARATRANSSHIPPING LTD CO",samaratransshipping@gmail.com,,RUSSIA,"SAMARATRANSSHIPPING LTD CO",samaratransshipping@gmail.com,,RUSSIA,,,,,,,,,,,,,"HAICHUAN SHIPYARD",,YANGZHOU,CHINA,"REGISTRO ITALIANO NAVALE",info@rina.org,GENOVA,ITALY,"WARTSILA FINLAND",,HELSINKI,FINLAND,6407,,,-
"YUAN TANG WAN",DEPARTURE,Port,KOZMINO,RU,RUKOZ,"2022-01-08 03:50:00","1d 1h 53m",DONGJIAKOU,CN,CNDJK,,,,-,,,-,,Laden,"Not in Transit",,413848000,9846005,14.2,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",AFRAMAX/LR2,"COSCO SHIPPING ENERGY TRANSPORTATION CSET",,,CHINA,"COSCO SHIPPING ENERGY TRANSPORTATION CSET",,,CHINA,,,,,"COSCO SHIPPING ENERGY TRANSPORTATION CSET",,,CHINA,,,,,"GUANGZHOU INTERNATIONAL SHIPYARD",gsi@chinagsi.com,GUANGZHOU,CHINA,"CHINA CLASSIFICATION SOCIETY",ccs@ccs.org.cn,BEIJING,CHINA,"CSSC MES DIESEL CO LTD",,SHANGHAI,CHINA,113684,,,-
"SEAWAYS CHANIA",DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-01-08 02:09:00","1d 8h 42m","MILFORD HAVEN",GB,GBMLF,,,,-,,,-,,Laden,"Not in Transit",,538002579,9312913,11.0,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"NORIENT PRODUCT POOL APS",all@norientpool.com,,DENMARK,"INTERNATIONAL SEAWAYS INC",,,U.S.A.,"CAPITAL PRODUCT PARTNERS LP CPP",,,GREECE,"INTERNATIONAL SEAWAYS INC",,,U.S.A.,"STANDARD P & I CLUB",,LONDON,U.K.,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,HYUNDAI,,,"SOUTH KOREA",36713,,,-
"ADVANTAGE POINT",DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2022-01-08 00:57:00","1d 21h 14m",DONGES,FR,FRDON,,,,-,,,-,,Laden,"Not in Transit",,538007532,9327384,10.8,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"HAFNIA HANDY POOL",,,DENMARK,"ADVANTAGE TANKERS LLC",,,SWITZERLAND,,,,,"GENEL DENIZCILIK NAKLIYATI AS GEDEN LINES",,,TURKEY,"STEAMSHIP MUTUAL P & I",duty.team@simsl.com,HAMILTON,BERMUDA,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,BMZ,,BRYANSK,RUSSIA,37039,,,-
MAIA,DEPARTURE,Port,KAVKAZ,RU,RUKZP,"2022-01-07 22:10:00","23h 40m","KAVKAZ ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273313860,9417050,3.8,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"PIETRO BARBARO GROUP",,,ITALY,"PIETRO BARBARO GROUP",,,ITALY,,,,,,,,,"UK P & I CLUB",,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,5600,,,-
"ASLAN KHADARCEV",DEPARTURE,Port,TEMRYUK,RU,RUTMR,"2022-01-07 22:03:00","3d 5h 49m","TEMRYUK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273440780,9297199,4.3,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"PALMALI SHIPPING SERVICES & AGENCY CO LTD",palmali@palmali.com,,TURKEY,"PALMALI SHIPPING SERVICES & AGENCY CO LTD",palmali@palmali.com,,TURKEY,,,,,"PALMALI CO LTD",,,RUSSIA,"STEAMSHIP MUTUAL P & I",duty.team@simsl.com,HAMILTON,BERMUDA,"SELAH SHIPYARD",selah@superonline.com,ISTANBUL,TURKEY,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,6477,,,-
"NORDIC TELLUS",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-07 21:19:00","22h 32m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,319131300,9818230,15.4,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",SUEZMAX,"CHEVRON CORP",,,U.S.A.,"NORDIC AMERICAN TANKER SHIPPING LTD NATS",info@nat.bm,,NORWAY,"OCEAN YIELD AS",,,NORWAY,"COLUMBIA SHIPMANAGEMENT LTD",,,CYPRUS,,,,,"SAMSUNG SHIPBUILDING  HEAVY INDUSTRIES",isnam@samsung.co.kr,GEOJE,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,,,,,157000,,,-
"ALFA ALANDIA",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-07 16:55:00","16h 57m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,311000534,9752797,13.7,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"LUNDQVIST REDERIERNA AB",info@lundqvist.aland.fi,,FINLAND,"LUNDQVIST REDERIERNA AB",info@lundqvist.aland.fi,,FINLAND,,,,,"LUNDQVIST REDERIERNA AB",info@lundqvist.aland.fi,,FINLAND,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"SUMITOMO HEAVY INDUSTRIES",tky_yamanouchi@shi.co.jp,YOKOSUKA,JAPAN,"LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,,,,,106324,,,-
VALOR,DEPARTURE,Port,VLADIVOSTOK,RU,RUVVO,"2022-01-07 16:23:00",27m,,,,,,,-,,,-,,"Partially Laden","In Transit",,538007496,9226009,7.7,,NONE,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"SALMAR SHIPPING",ops@salmar.gr,,GREECE,"SALMAR SHIPPING",ops@salmar.gr,,GREECE,,,,,,,,,"AMERICAN STEAMSHIP OWNER P & I ASSOCIATION",info@american-club.com,"NEW YORK NY",U.S.A.,"QINGSHAN SHIPYARD",cicqss@public.wh.hb.cn,WUHAN,CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"YICHANG MARINE DIESEL",,,CHINA,19819,,,-
"GAZPROMNEFT OMSK",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-07 16:13:00","6d 51m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273371330,9418509,6.6,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"GAZPROM NEFT",,,RUSSIA,"GAZPROM NEFT",,,RUSSIA,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"DORTLER SHIPYARD",,ISTANBUL,TURKEY,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAK MASCHINENBAU",,,GERMANY,5373,,,-
"MAERSK NIMBUS",DEPARTURE,Port,VYSOTSK,RU,RUVYS,"2022-01-07 15:26:00","1d 16h 3m","AMSTERDAM ANCH",NL,,,,,-,,,-,,Laden,"Not in Transit",,219353000,9724544,10.0,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,BP,,,U.K.,BP,,,U.K.,"ICBC FINANCIAL LEASING CO LTD",webmaster@icbcleasing.com,,CHINA,"BP SHIPPING LIMITED",,,U.K.,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,,,,,39999,,,-
